date,product,vertical,active_robots,avg_uptime_hours,errors,avg_distance_km
2025-08-18,Aido Humanoid,humanoid,50,15.3,38.0,12.45
2025-08-18,Aido Rover,outdoor_patrol,35,14.16,19.0,12.92
2025-08-18,Fari,eldercare,36,13.92,30.0,12.47
2025-08-18,Senpai,education,56,15.06,56.0,12.36
2025-08-18,Sentinel Prime AI,indoor_security,44,15.16,33.0,15.04
2025-08-19,Aido Humanoid,humanoid,49,14.83,39.0,12.96
2025-08-19,Aido Rover,outdoor_patrol,36,14.18,28.0,12.6
2025-08-19,Fari,eldercare,36,14.17,49.0,11.16
2025-08-19,Senpai,education,54,15.76,33.0,13.44
2025-08-19,Sentinel Prime AI,indoor_security,41,14.95,26.0,12.18
2025-08-20,Aido Humanoid,humanoid,48,14.37,47.0,12.7
2025-08-20,Aido Rover,outdoor_patrol,36,15.28,36.0,14.46
2025-08-20,Fari,eldercare,36,13.83,32.0,11.92
2025-08-20,Senpai,education,56,14.59,62.0,12.07
2025-08-20,Sentinel Prime AI,indoor_security,43,15.83,64.0,12.9
2025-08-21,Aido Humanoid,humanoid,49,15.72,39.0,13.1
2025-08-21,Aido Rover,outdoor_patrol,33,12.82,29.0,13.37
2025-08-21,Fari,eldercare,35,14.04,27.0,12.08
2025-08-21,Senpai,education,56,13.73,32.0,14.2
2025-08-21,Sentinel Prime AI,indoor_security,43,14.99,37.0,13.91
2025-08-22,Aido Humanoid,humanoid,49,13.85,42.0,12.86
2025-08-22,Aido Rover,outdoor_patrol,35,13.95,33.0,13.25
2025-08-22,Fari,eldercare,35,16.93,25.0,13.62
2025-08-22,Senpai,education,54,15.33,55.0,13.34
2025-08-22,Sentinel Prime AI,indoor_security,43,15.84,29.0,13.42
2025-08-23,Aido Humanoid,humanoid,49,13.13,59.0,11.53
2025-08-23,Aido Rover,outdoor_patrol,32,15.07,23.0,12.61
2025-08-23,Fari,eldercare,32,15.42,25.0,12.09
2025-08-23,Senpai,education,56,16.02,52.0,11.01
2025-08-23,Sentinel Prime AI,indoor_security,43,14.73,39.0,10.07
2025-08-24,Aido Humanoid,humanoid,47,14.93,46.0,11.57
2025-08-24,Aido Rover,outdoor_patrol,35,14.0,49.0,11.14
2025-08-24,Fari,eldercare,31,12.72,44.0,12.29
2025-08-24,Senpai,education,54,14.6,49.0,11.63
2025-08-24,Sentinel Prime AI,indoor_security,45,14.26,34.0,13.93
2025-08-25,Aido Humanoid,humanoid,47,14.71,39.0,12.13
2025-08-25,Aido Rover,outdoor_patrol,35,14.26,24.0,13.98
2025-08-25,Fari,eldercare,32,12.31,25.0,14.17
2025-08-25,Senpai,education,50,14.16,43.0,12.45
2025-08-25,Sentinel Prime AI,indoor_security,44,13.77,42.0,12.75
2025-08-26,Aido Humanoid,humanoid,47,15.49,25.0,13.64
2025-08-26,Aido Rover,outdoor_patrol,33,14.6,38.0,12.89
2025-08-26,Fari,eldercare,33,13.93,39.0,15.28
2025-08-26,Senpai,education,53,14.82,36.0,12.66
2025-08-26,Sentinel Prime AI,indoor_security,43,14.99,37.0,13.02
2025-08-27,Aido Humanoid,humanoid,48,13.95,44.0,11.81
2025-08-27,Aido Rover,outdoor_patrol,33,13.21,27.0,12.6
2025-08-27,Fari,eldercare,32,15.9,44.0,13.28
2025-08-27,Senpai,education,55,14.21,49.0,12.64
2025-08-27,Sentinel Prime AI,indoor_security,42,14.77,34.0,9.45
2025-08-28,Aido Humanoid,humanoid,45,14.32,70.0,12.26
2025-08-28,Aido Rover,outdoor_patrol,33,12.3,19.0,13.33
2025-08-28,Fari,eldercare,33,13.87,31.0,12.99
2025-08-28,Senpai,education,54,13.0,47.0,13.68
2025-08-28,Sentinel Prime AI,indoor_security,41,13.9,25.0,15.45
2025-08-29,Aido Humanoid,humanoid,49,14.52,54.0,13.32
2025-08-29,Aido Rover,outdoor_patrol,33,13.51,34.0,11.23
2025-08-29,Fari,eldercare,34,15.01,26.0,11.6
2025-08-29,Senpai,education,54,15.27,32.0,13.68
2025-08-29,Sentinel Prime AI,indoor_security,42,14.48,44.0,11.25
2025-08-30,Aido Humanoid,humanoid,48,15.84,47.0,14.59
2025-08-30,Aido Rover,outdoor_patrol,34,13.51,32.0,13.76
2025-08-30,Fari,eldercare,32,14.55,29.0,14.07
2025-08-30,Senpai,education,54,14.93,38.0,10.36
2025-08-30,Sentinel Prime AI,indoor_security,41,15.1,36.0,13.06
2025-08-31,Aido Humanoid,humanoid,49,13.21,43.0,12.72
2025-08-31,Aido Rover,outdoor_patrol,33,14.98,33.0,12.81
2025-08-31,Fari,eldercare,35,14.07,24.0,12.67
2025-08-31,Senpai,education,53,15.16,47.0,13.05
2025-08-31,Sentinel Prime AI,indoor_security,42,13.27,29.0,13.76
2025-09-01,Aido Humanoid,humanoid,47,14.86,48.0,13.68
2025-09-01,Aido Rover,outdoor_patrol,34,13.31,38.0,12.82
2025-09-01,Fari,eldercare,32,13.47,20.0,13.21
2025-09-01,Senpai,education,53,13.27,54.0,12.81
2025-09-01,Sentinel Prime AI,indoor_security,44,15.42,45.0,11.51
2025-09-02,Aido Humanoid,humanoid,48,14.15,36.0,13.9
2025-09-02,Aido Rover,outdoor_patrol,35,14.18,27.0,14.37
2025-09-02,Fari,eldercare,33,15.29,22.0,14.57
2025-09-02,Senpai,education,54,14.39,37.0,11.04
2025-09-02,Sentinel Prime AI,indoor_security,41,14.58,25.0,11.27
2025-09-03,Aido Humanoid,humanoid,49,15.68,38.0,12.96
2025-09-03,Aido Rover,outdoor_patrol,34,15.06,17.0,13.63
2025-09-03,Fari,eldercare,34,16.24,39.0,12.47
2025-09-03,Senpai,education,52,14.32,48.0,11.86
2025-09-03,Sentinel Prime AI,indoor_security,43,16.45,43.0,10.0
2025-09-04,Aido Humanoid,humanoid,47,14.19,33.0,13.29
2025-09-04,Aido Rover,outdoor_patrol,35,13.61,22.0,12.77
2025-09-04,Fari,eldercare,34,15.36,33.0,12.36
2025-09-04,Senpai,education,51,14.41,41.0,11.93
2025-09-04,Sentinel Prime AI,indoor_security,44,14.56,31.0,12.34
2025-09-05,Aido Humanoid,humanoid,46,15.18,31.0,13.42
2025-09-05,Aido Rover,outdoor_patrol,35,15.53,36.0,12.11
2025-09-05,Fari,eldercare,34,15.84,25.0,14.53
2025-09-05,Senpai,education,54,15.4,58.0,12.13
2025-09-05,Sentinel Prime AI,indoor_security,45,14.02,32.0,12.01
2025-09-06,Aido Humanoid,humanoid,45,15.23,45.0,11.54
2025-09-06,Aido Rover,outdoor_patrol,34,16.16,20.0,11.51
2025-09-06,Fari,eldercare,34,14.91,35.0,13.37
2025-09-06,Senpai,education,56,14.78,32.0,13.49
2025-09-06,Sentinel Prime AI,indoor_security,41,14.47,45.0,12.61
2025-09-07,Aido Humanoid,humanoid,47,14.88,38.0,12.73
2025-09-07,Aido Rover,outdoor_patrol,35,14.33,41.0,9.77
2025-09-07,Fari,eldercare,33,15.21,24.0,15.02
2025-09-07,Senpai,education,55,14.16,42.0,11.2
2025-09-07,Sentinel Prime AI,indoor_security,43,12.71,31.0,12.92
2025-09-08,Aido Humanoid,humanoid,49,15.1,56.0,13.97
2025-09-08,Aido Rover,outdoor_patrol,33,15.15,12.0,13.48
2025-09-08,Fari,eldercare,32,13.69,23.0,14.6
2025-09-08,Senpai,education,57,13.81,64.0,12.36
2025-09-08,Sentinel Prime AI,indoor_security,44,14.51,52.0,14.03
2025-09-09,Aido Humanoid,humanoid,46,14.11,48.0,13.28
2025-09-09,Aido Rover,outdoor_patrol,35,14.44,39.0,11.83
2025-09-09,Fari,eldercare,33,15.31,46.0,15.26
2025-09-09,Senpai,education,56,13.95,32.0,14.35
2025-09-09,Sentinel Prime AI,indoor_security,43,14.26,28.0,13.27
2025-09-10,Aido Humanoid,humanoid,44,13.04,33.0,13.81
2025-09-10,Aido Rover,outdoor_patrol,35,13.72,19.0,11.89
2025-09-10,Fari,eldercare,33,13.95,30.0,11.04
2025-09-10,Senpai,education,55,14.7,53.0,11.61
2025-09-10,Sentinel Prime AI,indoor_security,44,14.11,42.0,12.61
2025-09-11,Aido Humanoid,humanoid,46,15.24,54.0,13.31
2025-09-11,Aido Rover,outdoor_patrol,36,16.41,20.0,12.44
2025-09-11,Fari,eldercare,33,13.34,32.0,12.72
2025-09-11,Senpai,education,55,15.48,56.0,13.73
2025-09-11,Sentinel Prime AI,indoor_security,42,13.88,35.0,11.34
2025-09-12,Aido Humanoid,humanoid,47,15.03,32.0,10.8
2025-09-12,Aido Rover,outdoor_patrol,33,14.23,22.0,12.42
2025-09-12,Fari,eldercare,32,14.57,28.0,10.5
2025-09-12,Senpai,education,56,14.63,49.0,12.87
2025-09-12,Sentinel Prime AI,indoor_security,43,15.29,57.0,11.61
2025-09-13,Aido Humanoid,humanoid,46,14.46,85.0,12.67
2025-09-13,Aido Rover,outdoor_patrol,34,12.97,24.0,13.35
2025-09-13,Fari,eldercare,33,15.18,10.0,10.07
2025-09-13,Senpai,education,55,14.86,57.0,12.72
2025-09-13,Sentinel Prime AI,indoor_security,44,15.91,34.0,12.82
2025-09-14,Aido Humanoid,humanoid,45,14.96,50.0,10.55
2025-09-14,Aido Rover,outdoor_patrol,32,14.75,30.0,11.68
2025-09-14,Fari,eldercare,31,14.01,29.0,14.19
2025-09-14,Senpai,education,55,13.77,45.0,13.12
2025-09-14,Sentinel Prime AI,indoor_security,42,13.64,26.0,12.26
2025-09-15,Aido Humanoid,humanoid,48,16.57,46.0,13.34
2025-09-15,Aido Rover,outdoor_patrol,34,14.33,40.0,13.27
2025-09-15,Fari,eldercare,32,13.74,36.0,12.02
2025-09-15,Senpai,education,51,14.47,37.0,14.62
2025-09-15,Sentinel Prime AI,indoor_security,45,13.83,46.0,12.11
2025-09-16,Aido Humanoid,humanoid,43,13.74,33.0,12.95
2025-09-16,Aido Rover,outdoor_patrol,37,13.54,28.0,10.59
2025-09-16,Fari,eldercare,33,13.86,31.0,15.14
2025-09-16,Senpai,education,54,15.05,45.0,13.92
2025-09-16,Sentinel Prime AI,indoor_security,42,15.35,52.0,14.71
2025-09-17,Aido Humanoid,humanoid,48,14.28,30.0,13.16
2025-09-17,Aido Rover,outdoor_patrol,37,14.85,36.0,15.28
2025-09-17,Fari,eldercare,32,17.11,21.0,11.79
2025-09-17,Senpai,education,56,15.28,68.0,13.34
2025-09-17,Sentinel Prime AI,indoor_security,40,14.53,40.0,12.8
2025-09-18,Aido Humanoid,humanoid,48,15.42,28.0,12.81
2025-09-18,Aido Rover,outdoor_patrol,37,13.83,32.0,12.24
2025-09-18,Fari,eldercare,31,15.88,26.0,12.96
2025-09-18,Senpai,education,51,16.09,52.0,12.46
2025-09-18,Sentinel Prime AI,indoor_security,41,13.75,36.0,13.44
2025-09-19,Aido Humanoid,humanoid,46,14.29,42.0,12.79
2025-09-19,Aido Rover,outdoor_patrol,36,15.4,30.0,13.11
2025-09-19,Fari,eldercare,33,14.45,22.0,14.51
2025-09-19,Senpai,education,51,14.71,42.0,13.76
2025-09-19,Sentinel Prime AI,indoor_security,41,15.52,41.0,13.87
2025-09-20,Aido Humanoid,humanoid,47,14.93,41.0,13.09
2025-09-20,Aido Rover,outdoor_patrol,36,14.65,27.0,11.5
2025-09-20,Fari,eldercare,32,15.91,28.0,12.7
2025-09-20,Senpai,education,55,14.39,60.0,13.53
2025-09-20,Sentinel Prime AI,indoor_security,43,14.63,30.0,13.75
2025-09-21,Aido Humanoid,humanoid,47,15.59,28.0,12.79
2025-09-21,Aido Rover,outdoor_patrol,34,14.82,34.0,14.28
2025-09-21,Fari,eldercare,33,14.6,26.0,11.7
2025-09-21,Senpai,education,54,13.97,28.0,14.38
2025-09-21,Sentinel Prime AI,indoor_security,44,13.96,28.0,12.52
2025-09-22,Aido Humanoid,humanoid,48,15.29,42.0,11.04
2025-09-22,Aido Rover,outdoor_patrol,37,14.58,18.0,11.22
2025-09-22,Fari,eldercare,32,14.33,33.0,12.98
2025-09-22,Senpai,education,54,13.97,32.0,12.96
2025-09-22,Sentinel Prime AI,indoor_security,45,15.63,33.0,12.43
2025-09-23,Aido Humanoid,humanoid,48,14.88,28.0,13.65
2025-09-23,Aido Rover,outdoor_patrol,36,14.03,54.0,13.71
2025-09-23,Fari,eldercare,33,15.79,27.0,13.54
2025-09-23,Senpai,education,52,14.3,31.0,12.83
2025-09-23,Sentinel Prime AI,indoor_security,40,14.25,37.0,13.39
2025-09-24,Aido Humanoid,humanoid,44,15.16,34.0,13.71
2025-09-24,Aido Rover,outdoor_patrol,35,15.08,20.0,11.79
2025-09-24,Fari,eldercare,33,13.39,16.0,11.57
2025-09-24,Senpai,education,55,14.59,45.0,12.93
2025-09-24,Sentinel Prime AI,indoor_security,43,15.65,36.0,13.08
2025-09-25,Aido Humanoid,humanoid,44,14.72,47.0,12.52
2025-09-25,Aido Rover,outdoor_patrol,35,15.86,26.0,11.95
2025-09-25,Fari,eldercare,30,15.67,20.0,11.7
2025-09-25,Senpai,education,55,15.34,58.0,14.04
2025-09-25,Sentinel Prime AI,indoor_security,41,15.16,42.0,11.45
2025-09-26,Aido Humanoid,humanoid,47,13.78,62.0,12.07
2025-09-26,Aido Rover,outdoor_patrol,35,13.53,24.0,10.86
2025-09-26,Fari,eldercare,33,14.22,27.0,9.78
2025-09-26,Senpai,education,53,14.81,52.0,12.5
2025-09-26,Sentinel Prime AI,indoor_security,40,14.41,31.0,13.42
2025-09-27,Aido Humanoid,humanoid,44,15.98,48.0,12.4
2025-09-27,Aido Rover,outdoor_patrol,34,14.47,35.0,11.82
2025-09-27,Fari,eldercare,32,15.79,17.0,13.69
2025-09-27,Senpai,education,56,14.19,59.0,13.3
2025-09-27,Sentinel Prime AI,indoor_security,38,14.64,31.0,14.89
2025-09-28,Aido Humanoid,humanoid,40,15.39,15.0,13.11
2025-09-28,Aido Rover,outdoor_patrol,33,15.75,22.0,11.72
2025-09-28,Fari,eldercare,34,13.99,27.0,12.45
2025-09-28,Senpai,education,57,14.07,35.0,13.98
2025-09-28,Sentinel Prime AI,indoor_security,42,14.78,40.0,12.67
2025-09-29,Aido Humanoid,humanoid,45,16.05,29.0,12.31
2025-09-29,Aido Rover,outdoor_patrol,34,15.18,35.0,13.37
2025-09-29,Fari,eldercare,33,15.57,17.0,13.87
2025-09-29,Senpai,education,56,14.51,54.0,13.66
2025-09-29,Sentinel Prime AI,indoor_security,40,14.14,52.0,14.51
2025-09-30,Aido Humanoid,humanoid,45,14.93,45.0,12.96
2025-09-30,Aido Rover,outdoor_patrol,34,14.47,36.0,14.13
2025-09-30,Fari,eldercare,34,14.41,29.0,11.16
2025-09-30,Senpai,education,54,15.73,61.0,14.38
2025-09-30,Sentinel Prime AI,indoor_security,41,15.36,33.0,13.81
2025-10-01,Aido Humanoid,humanoid,43,15.44,39.0,12.68
2025-10-01,Aido Rover,outdoor_patrol,35,14.44,41.0,13.67
2025-10-01,Fari,eldercare,33,14.58,10.0,11.97
2025-10-01,Senpai,education,54,14.92,38.0,12.04
2025-10-01,Sentinel Prime AI,indoor_security,41,14.06,36.0,11.08
2025-10-02,Aido Humanoid,humanoid,43,14.5,40.0,14.93
2025-10-02,Aido Rover,outdoor_patrol,34,15.34,31.0,9.69
2025-10-02,Fari,eldercare,35,15.23,21.0,11.03
2025-10-02,Senpai,education,55,15.24,54.0,12.61
2025-10-02,Sentinel Prime AI,indoor_security,40,15.07,24.0,12.77
2025-10-03,Aido Humanoid,humanoid,45,16.02,41.0,11.69
2025-10-03,Aido Rover,outdoor_patrol,36,14.66,17.0,10.93
2025-10-03,Fari,eldercare,34,15.67,30.0,15.36
2025-10-03,Senpai,education,57,15.6,50.0,12.01
2025-10-03,Sentinel Prime AI,indoor_security,39,13.57,60.0,12.02
2025-10-04,Aido Humanoid,humanoid,44,15.1,28.0,13.19
2025-10-04,Aido Rover,outdoor_patrol,34,15.63,27.0,13.69
2025-10-04,Fari,eldercare,32,14.97,35.0,15.03
2025-10-04,Senpai,education,56,14.8,45.0,12.91
2025-10-04,Sentinel Prime AI,indoor_security,39,14.62,44.0,9.81
2025-10-05,Aido Humanoid,humanoid,47,16.5,36.0,11.29
2025-10-05,Aido Rover,outdoor_patrol,34,14.21,23.0,12.98
2025-10-05,Fari,eldercare,34,15.62,31.0,10.47
2025-10-05,Senpai,education,57,14.64,33.0,13.0
2025-10-05,Sentinel Prime AI,indoor_security,40,14.84,32.0,12.64
2025-10-06,Aido Humanoid,humanoid,42,14.3,44.0,13.05
2025-10-06,Aido Rover,outdoor_patrol,32,15.26,41.0,13.05
2025-10-06,Fari,eldercare,34,15.59,40.0,10.63
2025-10-06,Senpai,education,58,15.78,55.0,11.16
2025-10-06,Sentinel Prime AI,indoor_security,40,15.27,19.0,13.88
2025-10-07,Aido Humanoid,humanoid,46,13.95,37.0,11.68
2025-10-07,Aido Rover,outdoor_patrol,35,15.35,57.0,13.68
2025-10-07,Fari,eldercare,34,16.13,27.0,11.53
2025-10-07,Senpai,education,57,14.62,45.0,13.35
2025-10-07,Sentinel Prime AI,indoor_security,40,15.27,28.0,12.42
2025-10-08,Aido Humanoid,humanoid,47,14.08,45.0,12.99
2025-10-08,Aido Rover,outdoor_patrol,35,13.38,23.0,11.16
2025-10-08,Fari,eldercare,34,13.94,37.0,14.36
2025-10-08,Senpai,education,56,15.04,58.0,13.12
2025-10-08,Sentinel Prime AI,indoor_security,42,15.33,35.0,12.53
2025-10-09,Aido Humanoid,humanoid,46,14.74,24.0,13.79
2025-10-09,Aido Rover,outdoor_patrol,36,14.58,24.0,13.82
2025-10-09,Fari,eldercare,34,13.59,24.0,12.33
2025-10-09,Senpai,education,56,14.53,47.0,12.8
2025-10-09,Sentinel Prime AI,indoor_security,39,14.0,49.0,13.52
2025-10-10,Aido Humanoid,humanoid,43,14.58,37.0,12.59
2025-10-10,Aido Rover,outdoor_patrol,35,14.27,42.0,13.16
2025-10-10,Fari,eldercare,33,13.82,43.0,12.75
2025-10-10,Senpai,education,58,14.24,47.0,12.05
2025-10-10,Sentinel Prime AI,indoor_security,40,15.51,56.0,12.83
2025-10-11,Aido Humanoid,humanoid,46,13.73,54.0,12.31
2025-10-11,Aido Rover,outdoor_patrol,35,14.21,21.0,14.08
2025-10-11,Fari,eldercare,33,13.36,22.0,10.93
2025-10-11,Senpai,education,57,13.83,58.0,14.68
2025-10-11,Sentinel Prime AI,indoor_security,40,14.9,29.0,11.74
2025-10-12,Aido Humanoid,humanoid,44,13.76,24.0,13.42
2025-10-12,Aido Rover,outdoor_patrol,35,16.09,27.0,12.68
2025-10-12,Fari,eldercare,35,13.98,23.0,13.17
2025-10-12,Senpai,education,60,14.22,47.0,12.51
2025-10-12,Sentinel Prime AI,indoor_security,40,14.34,32.0,12.85
2025-10-13,Aido Humanoid,humanoid,47,15.6,32.0,12.95
2025-10-13,Aido Rover,outdoor_patrol,34,14.63,26.0,12.99
2025-10-13,Fari,eldercare,34,14.98,24.0,11.51
2025-10-13,Senpai,education,58,14.69,45.0,12.7
2025-10-13,Sentinel Prime AI,indoor_security,40,14.31,36.0,14.07
2025-10-14,Aido Humanoid,humanoid,45,16.01,62.0,13.3
2025-10-14,Aido Rover,outdoor_patrol,31,14.51,38.0,11.89
2025-10-14,Fari,eldercare,34,14.9,28.0,12.66
2025-10-14,Senpai,education,58,15.31,43.0,12.02
2025-10-14,Sentinel Prime AI,indoor_security,41,15.27,57.0,11.0
2025-10-15,Aido Humanoid,humanoid,45,15.8,40.0,12.98
2025-10-15,Aido Rover,outdoor_patrol,33,14.82,36.0,11.86
2025-10-15,Fari,eldercare,33,15.02,32.0,12.91
2025-10-15,Senpai,education,55,13.73,68.0,13.91
2025-10-15,Sentinel Prime AI,indoor_security,43,14.73,31.0,12.5
2025-10-16,Aido Humanoid,humanoid,41,13.03,27.0,12.52
2025-10-16,Aido Rover,outdoor_patrol,33,14.64,26.0,12.26
2025-10-16,Fari,eldercare,33,15.69,21.0,11.98
2025-10-16,Senpai,education,55,14.82,51.0,14.03
2025-10-16,Sentinel Prime AI,indoor_security,40,15.31,28.0,12.24
2025-10-17,Aido Humanoid,humanoid,44,14.74,45.0,13.16
2025-10-17,Aido Rover,outdoor_patrol,33,16.24,34.0,12.3
2025-10-17,Fari,eldercare,33,15.14,13.0,12.39
2025-10-17,Senpai,education,57,14.12,52.0,12.82
2025-10-17,Sentinel Prime AI,indoor_security,38,14.53,28.0,11.41
2025-10-18,Aido Humanoid,humanoid,44,14.56,47.0,13.47
2025-10-18,Aido Rover,outdoor_patrol,30,15.38,21.0,9.84
2025-10-18,Fari,eldercare,32,15.89,43.0,12.68
2025-10-18,Senpai,education,56,16.25,48.0,13.28
2025-10-18,Sentinel Prime AI,indoor_security,40,14.11,34.0,13.94
2025-10-19,Aido Humanoid,humanoid,44,14.73,39.0,14.2
2025-10-19,Aido Rover,outdoor_patrol,31,14.34,29.0,13.82
2025-10-19,Fari,eldercare,34,15.11,26.0,11.81
2025-10-19,Senpai,education,60,13.66,30.0,12.15
2025-10-19,Sentinel Prime AI,indoor_security,44,15.02,42.0,11.94
2025-10-20,Aido Humanoid,humanoid,44,13.03,73.0,12.98
2025-10-20,Aido Rover,outdoor_patrol,33,14.34,23.0,13.8
2025-10-20,Fari,eldercare,33,13.01,38.0,12.89
2025-10-20,Senpai,education,59,14.69,57.0,14.17
2025-10-20,Sentinel Prime AI,indoor_security,43,13.42,31.0,11.21
2025-10-21,Aido Humanoid,humanoid,45,13.46,30.0,13.36
2025-10-21,Aido Rover,outdoor_patrol,34,15.52,34.0,10.87
2025-10-21,Fari,eldercare,34,15.51,20.0,12.88
2025-10-21,Senpai,education,56,14.57,36.0,11.9
2025-10-21,Sentinel Prime AI,indoor_security,43,15.82,18.0,13.63
2025-10-22,Aido Humanoid,humanoid,44,14.33,49.0,12.97
2025-10-22,Aido Rover,outdoor_patrol,33,15.84,64.0,10.46
2025-10-22,Fari,eldercare,32,15.74,45.0,11.81
2025-10-22,Senpai,education,55,15.59,42.0,13.22
2025-10-22,Sentinel Prime AI,indoor_security,43,14.9,47.0,12.21
2025-10-23,Aido Humanoid,humanoid,46,13.96,32.0,12.87
2025-10-23,Aido Rover,outdoor_patrol,32,12.87,16.0,13.08
2025-10-23,Fari,eldercare,34,14.9,29.0,11.39
2025-10-23,Senpai,education,57,14.46,26.0,11.94
2025-10-23,Sentinel Prime AI,indoor_security,40,14.68,52.0,13.93
2025-10-24,Aido Humanoid,humanoid,45,14.23,41.0,12.57
2025-10-24,Aido Rover,outdoor_patrol,32,14.54,19.0,9.89
2025-10-24,Fari,eldercare,35,14.86,21.0,11.96
2025-10-24,Senpai,education,58,15.07,53.0,11.64
2025-10-24,Sentinel Prime AI,indoor_security,40,14.97,38.0,13.52
2025-10-25,Aido Humanoid,humanoid,46,16.27,32.0,13.94
2025-10-25,Aido Rover,outdoor_patrol,33,14.13,36.0,11.92
2025-10-25,Fari,eldercare,35,15.03,32.0,11.1
2025-10-25,Senpai,education,58,15.1,45.0,12.31
2025-10-25,Sentinel Prime AI,indoor_security,43,14.55,44.0,11.87
2025-10-26,Aido Humanoid,humanoid,46,15.35,40.0,12.5
2025-10-26,Aido Rover,outdoor_patrol,34,15.8,36.0,13.24
2025-10-26,Fari,eldercare,35,14.08,47.0,11.39
2025-10-26,Senpai,education,60,14.91,45.0,10.19
2025-10-26,Sentinel Prime AI,indoor_security,43,14.51,21.0,14.2
2025-10-27,Aido Humanoid,humanoid,44,14.76,26.0,11.47
2025-10-27,Aido Rover,outdoor_patrol,33,14.68,25.0,13.35
2025-10-27,Fari,eldercare,37,15.45,15.0,12.98
2025-10-27,Senpai,education,59,15.75,29.0,14.16
2025-10-27,Sentinel Prime AI,indoor_security,43,15.45,50.0,14.63
2025-10-28,Aido Humanoid,humanoid,43,15.1,42.0,13.14
2025-10-28,Aido Rover,outdoor_patrol,32,14.79,30.0,13.48
2025-10-28,Fari,eldercare,34,16.64,27.0,12.08
2025-10-28,Senpai,education,58,15.37,35.0,13.27
2025-10-28,Sentinel Prime AI,indoor_security,43,13.38,65.0,13.02
2025-10-29,Aido Humanoid,humanoid,44,15.11,20.0,12.47
2025-10-29,Aido Rover,outdoor_patrol,33,14.84,29.0,9.87
2025-10-29,Fari,eldercare,35,14.58,22.0,9.68
2025-10-29,Senpai,education,57,15.68,36.0,13.9
2025-10-29,Sentinel Prime AI,indoor_security,40,13.99,34.0,11.39
2025-10-30,Aido Humanoid,humanoid,44,14.32,30.0,13.53
2025-10-30,Aido Rover,outdoor_patrol,32,15.63,44.0,13.68
2025-10-30,Fari,eldercare,34,13.01,22.0,12.58
2025-10-30,Senpai,education,57,14.81,44.0,10.78
2025-10-30,Sentinel Prime AI,indoor_security,39,15.62,24.0,11.5
2025-10-31,Aido Humanoid,humanoid,43,12.79,24.0,12.9
2025-10-31,Aido Rover,outdoor_patrol,33,15.62,39.0,11.34
2025-10-31,Fari,eldercare,34,14.74,28.0,13.72
2025-10-31,Senpai,education,58,15.07,39.0,13.7
2025-10-31,Sentinel Prime AI,indoor_security,41,15.03,27.0,14.51
2025-11-01,Aido Humanoid,humanoid,41,15.71,29.0,10.92
2025-11-01,Aido Rover,outdoor_patrol,33,14.37,30.0,11.48
2025-11-01,Fari,eldercare,35,14.49,29.0,11.81
2025-11-01,Senpai,education,55,15.13,58.0,14.0
2025-11-01,Sentinel Prime AI,indoor_security,39,14.09,38.0,13.43
2025-11-02,Aido Humanoid,humanoid,44,13.9,35.0,14.11
2025-11-02,Aido Rover,outdoor_patrol,34,14.12,24.0,12.16
2025-11-02,Fari,eldercare,34,14.53,31.0,13.27
2025-11-02,Senpai,education,58,15.05,31.0,13.54
2025-11-02,Sentinel Prime AI,indoor_security,39,14.59,16.0,14.61
2025-11-03,Aido Humanoid,humanoid,42,16.21,32.0,14.08
2025-11-03,Aido Rover,outdoor_patrol,31,16.0,31.0,11.74
2025-11-03,Fari,eldercare,32,15.05,20.0,13.67
2025-11-03,Senpai,education,58,15.01,75.0,13.15
2025-11-03,Sentinel Prime AI,indoor_security,41,13.8,38.0,11.66
2025-11-04,Aido Humanoid,humanoid,43,13.9,37.0,13.68
2025-11-04,Aido Rover,outdoor_patrol,32,15.49,16.0,11.97
2025-11-04,Fari,eldercare,35,14.19,30.0,12.64
2025-11-04,Senpai,education,59,14.47,61.0,13.78
2025-11-04,Sentinel Prime AI,indoor_security,41,15.02,25.0,10.95
2025-11-05,Aido Humanoid,humanoid,45,15.2,24.0,13.37
2025-11-05,Aido Rover,outdoor_patrol,31,14.6,21.0,11.83
2025-11-05,Fari,eldercare,35,15.72,40.0,12.19
2025-11-05,Senpai,education,58,15.42,60.0,12.43
2025-11-05,Sentinel Prime AI,indoor_security,42,15.38,30.0,12.93
2025-11-06,Aido Humanoid,humanoid,42,14.01,44.0,15.63
2025-11-06,Aido Rover,outdoor_patrol,30,15.17,29.0,12.72
2025-11-06,Fari,eldercare,35,14.32,15.0,12.56
2025-11-06,Senpai,education,58,15.69,61.0,12.8
2025-11-06,Sentinel Prime AI,indoor_security,42,13.85,38.0,13.21
2025-11-07,Aido Humanoid,humanoid,44,15.09,34.0,13.01
2025-11-07,Aido Rover,outdoor_patrol,31,14.09,37.0,13.99
2025-11-07,Fari,eldercare,33,15.42,19.0,12.75
2025-11-07,Senpai,education,55,15.65,60.0,12.08
2025-11-07,Sentinel Prime AI,indoor_security,43,15.28,47.0,14.83
2025-11-08,Aido Humanoid,humanoid,43,14.17,33.0,10.76
2025-11-08,Aido Rover,outdoor_patrol,32,17.08,29.0,14.13
2025-11-08,Fari,eldercare,33,15.37,22.0,12.16
2025-11-08,Senpai,education,55,14.92,67.0,12.05
2025-11-08,Sentinel Prime AI,indoor_security,41,15.06,51.0,12.53
