ticket_key,cycle_time_hours,ticket_id,severity,category,opened_date,product,region,country,week7_resolution_hours,is_resolved,weekday,dispatched,tier1_queue_on_entry
2683,12.3039,TKT-002683,Medium,mechanical,2024-10-09,Sentinel Prime AI,Europe,United Kingdom,,False,Wednesday,0,1
2684,7.091900000000001,TKT-002684,High,software,2024-10-06,Aido Humanoid,APAC,Australia,16.77,True,Sunday,0,2
2685,114.2756,TKT-002685,Medium,navigation,2026-04-19,Senpai,APAC,Japan,41.5,True,Sunday,1,1
2686,9.1155,TKT-002686,Low,software,2026-02-25,Aido Rover,APAC,Australia,117.87,True,Wednesday,0,0
2687,3.9575000000000005,TKT-002687,High,software,2025-07-17,Aido Rover,North America,United States,7.97,True,Thursday,0,0
2688,58.553,TKT-002688,Medium,mechanical,2024-07-26,Aido Humanoid,Europe,United Kingdom,61.62,True,Friday,1,0
2689,4.4473,TKT-002689,High,connectivity,2024-09-27,Sentinel Prime AI,North America,United States,10.9,True,Friday,0,1
2690,7.1748,TKT-002690,High,software,2024-07-23,Fari,North America,United States,12.13,True,Tuesday,0,2
2691,50.324400000000004,TKT-002691,High,battery,2024-10-22,Senpai,Europe,Germany,22.05,True,Tuesday,1,0
2692,3.6429,TKT-002692,Medium,navigation,2026-02-18,Aido Rover,North America,United States,41.31,True,Wednesday,0,0
2693,73.8222,TKT-002693,High,mechanical,2025-10-31,Aido Rover,North America,Canada,24.94,True,Friday,1,1
2694,47.131499999999996,TKT-002694,Medium,connectivity,2025-05-27,Fari,APAC,Japan,72.94,True,Tuesday,1,2
2695,5.7898000000000005,TKT-002695,Medium,connectivity,2025-08-21,Sentinel Prime AI,Europe,Germany,58.88,True,Thursday,0,0
2696,28.2608,TKT-002696,Medium,mechanical,2026-03-08,Sentinel Prime AI,Europe,Germany,52.4,True,Sunday,1,0
2697,10.348,TKT-002697,Low,software,2024-09-20,Sentinel Prime AI,APAC,Australia,95.82,True,Friday,0,0
2698,10.624000000000002,TKT-002698,Medium,mechanical,2025-12-16,Aido Rover,Europe,United Kingdom,47.92,True,Tuesday,0,0
2699,8.1372,TKT-002699,Medium,navigation,2025-12-18,Aido Rover,APAC,Australia,77.35,True,Thursday,0,0
2700,44.4311,TKT-002700,Medium,navigation,2024-12-20,Sentinel Prime AI,APAC,Japan,45.73,True,Friday,1,0
2701,2.5035,TKT-002701,Critical,connectivity,2024-09-22,Sentinel Prime AI,Europe,United Kingdom,,False,Sunday,0,1
2702,26.744,TKT-002702,Medium,mechanical,2024-07-06,Senpai,APAC,Australia,11.52,True,Saturday,1,0
2703,4.4978,TKT-002703,Medium,navigation,2026-05-04,Fari,APAC,Japan,31.98,True,Monday,0,0
2704,11.2372,TKT-002704,Medium,battery,2025-04-09,Aido Rover,North America,United States,56.85,True,Wednesday,0,2
2705,8.9364,TKT-002705,Low,connectivity,2024-06-13,Senpai,North America,United States,41.76,True,Thursday,0,1
2706,5.7301,TKT-002706,High,connectivity,2025-05-23,Aido Humanoid,Europe,Germany,22.74,True,Friday,0,2
2707,48.1425,TKT-002707,Medium,software,2024-12-15,Aido Rover,APAC,Japan,59.0,True,Sunday,0,1
2708,6.5003,TKT-002708,Low,connectivity,2026-03-31,Fari,North America,United States,178.8,True,Tuesday,0,0
2709,2.664,TKT-002709,Medium,connectivity,2025-08-08,Sentinel Prime AI,North America,Canada,32.49,True,Friday,0,0
2710,59.2568,TKT-002710,Low,navigation,2025-06-23,Aido Rover,Europe,United Kingdom,96.57,True,Monday,1,0
2711,15.795900000000001,TKT-002711,Low,software,2024-09-15,Senpai,APAC,Australia,160.52,True,Sunday,0,0
2712,7.1556999999999995,TKT-002712,High,navigation,2024-08-19,Senpai,North America,United States,7.2,True,Monday,0,2
2713,3.3804,TKT-002713,Medium,battery,2025-09-10,Senpai,North America,United States,37.53,True,Wednesday,0,1
2714,6.1089,TKT-002714,High,connectivity,2024-09-26,Aido Humanoid,APAC,Australia,12.65,True,Thursday,0,0
2715,91.40830000000001,TKT-002715,High,navigation,2025-05-20,Aido Rover,APAC,Japan,25.53,True,Tuesday,1,0
2716,37.3336,TKT-002716,Medium,mechanical,2024-09-02,Senpai,Europe,United Kingdom,46.52,True,Monday,1,1
2717,19.6952,TKT-002717,Low,mechanical,2025-07-08,Aido Rover,Europe,Germany,57.01,True,Tuesday,1,1
2718,3.9213,TKT-002718,Critical,connectivity,2025-06-25,Senpai,North America,United States,5.0,True,Wednesday,0,2
2719,6.8866000000000005,TKT-002719,Medium,navigation,2026-01-24,Sentinel Prime AI,North America,United States,67.03,True,Saturday,0,0
2720,243.14010000000002,TKT-002720,Low,battery,2025-06-10,Aido Rover,APAC,Japan,134.26,True,Tuesday,1,0
2721,3.5294,TKT-002721,High,navigation,2025-02-23,Sentinel Prime AI,North America,Canada,22.42,True,Sunday,0,0
2722,30.675799999999995,TKT-002722,High,mechanical,2025-03-20,Sentinel Prime AI,North America,United States,6.93,True,Thursday,1,0
2723,3.0812999999999997,TKT-002723,High,connectivity,2025-09-24,Aido Humanoid,North America,United States,10.39,True,Wednesday,0,0
2724,20.397699999999997,TKT-002724,Medium,navigation,2024-12-19,Fari,Europe,Germany,,False,Thursday,1,0
2725,22.4931,TKT-002725,Low,battery,2024-07-10,Senpai,APAC,Australia,25.25,True,Wednesday,1,0
2726,7.5767,TKT-002726,Low,software,2024-09-20,Senpai,North America,United States,123.64,True,Friday,0,0
2727,40.691900000000004,TKT-002727,Low,software,2025-09-01,Sentinel Prime AI,North America,United States,,False,Monday,0,0
2728,6.6876,TKT-002728,High,connectivity,2025-10-10,Fari,APAC,Japan,19.35,True,Friday,0,0
2729,13.7865,TKT-002729,Medium,software,2025-04-30,Aido Humanoid,North America,United States,30.45,True,Wednesday,0,0
2730,4.9795,TKT-002730,Medium,battery,2025-09-14,Sentinel Prime AI,North America,United States,29.27,True,Sunday,0,0
2731,10.376100000000001,TKT-002731,Critical,connectivity,2025-12-08,Sentinel Prime AI,North America,United States,2.61,True,Monday,0,0
2732,84.9637,TKT-002732,High,battery,2025-11-04,Aido Rover,Europe,Germany,25.05,True,Tuesday,1,1
2733,8.435400000000001,TKT-002733,Medium,connectivity,2024-12-07,Aido Rover,North America,United States,20.96,True,Saturday,0,0
2734,65.9875,TKT-002734,Low,navigation,2025-07-24,Sentinel Prime AI,Europe,United Kingdom,133.19,True,Thursday,1,0
2735,6.2987,TKT-002735,Medium,navigation,2026-04-29,Sentinel Prime AI,North America,United States,27.27,True,Wednesday,0,3
2736,82.9591,TKT-002736,Low,mechanical,2025-08-24,Fari,Europe,Germany,,False,Sunday,1,0
2737,1.3336000000000001,TKT-002737,High,mechanical,2026-03-31,Fari,Europe,United Kingdom,,False,Tuesday,0,0
2738,4.141299999999999,TKT-002738,High,navigation,2025-07-09,Fari,APAC,Japan,16.94,True,Wednesday,0,0
2739,40.533300000000004,TKT-002739,Critical,navigation,2025-03-12,Senpai,Europe,Germany,5.15,True,Wednesday,1,1
2740,15.1231,TKT-002740,High,navigation,2026-02-25,Fari,North America,Canada,17.19,True,Wednesday,1,0
2741,7.3689,TKT-002741,Low,software,2025-12-11,Sentinel Prime AI,Europe,Germany,113.88,True,Thursday,0,2
2742,13.199499999999999,TKT-002742,Medium,software,2025-09-13,Fari,North America,United States,31.66,True,Saturday,0,1
2743,6.495,TKT-002743,Medium,navigation,2025-03-11,Fari,North America,United States,53.28,True,Tuesday,0,1
2744,4.5376,TKT-002744,Medium,software,2024-06-06,Senpai,APAC,Australia,58.33,True,Thursday,0,0
2745,10.3698,TKT-002745,High,navigation,2025-04-01,Senpai,APAC,Australia,3.95,True,Tuesday,0,1
2746,45.9457,TKT-002746,Medium,mechanical,2024-12-27,Senpai,North America,Canada,78.38,True,Friday,1,2
2747,40.306,TKT-002747,Low,connectivity,2026-05-30,Senpai,North America,United States,57.27,True,Saturday,1,0
2748,8.8889,TKT-002748,Medium,software,2025-10-31,Aido Humanoid,North America,United States,43.93,True,Friday,0,1
2749,13.465,TKT-002749,Medium,software,2024-10-25,Aido Humanoid,North America,Canada,81.74,True,Friday,0,1
2750,8.1965,TKT-002750,High,navigation,2026-05-12,Senpai,North America,United States,20.09,True,Tuesday,0,0
2751,8.2044,TKT-002751,Low,navigation,2025-03-09,Aido Rover,APAC,Australia,97.36,True,Sunday,0,0
2752,11.3573,TKT-002752,High,battery,2025-08-19,Senpai,Europe,Germany,,False,Tuesday,1,1
2753,17.7609,TKT-002753,Low,software,2024-09-28,Aido Humanoid,APAC,Japan,11.52,True,Saturday,0,0
2754,6.066699999999999,TKT-002754,Medium,connectivity,2024-06-01,Sentinel Prime AI,Europe,United Kingdom,,False,Saturday,0,0
2755,10.6373,TKT-002755,High,navigation,2024-11-05,Fari,Europe,Germany,23.28,True,Tuesday,0,0
2756,5.3941,TKT-002756,Medium,battery,2026-01-18,Senpai,North America,United States,77.19,True,Sunday,0,1
2757,3.49,TKT-002757,Critical,connectivity,2025-10-14,Sentinel Prime AI,Europe,United Kingdom,8.58,True,Tuesday,0,0
2758,3.9497999999999998,TKT-002758,Medium,connectivity,2025-09-17,Senpai,North America,Canada,49.4,True,Wednesday,0,0
2759,1.1154,TKT-002759,Critical,navigation,2024-08-03,Sentinel Prime AI,APAC,Japan,4.19,True,Saturday,0,0
2760,4.1959,TKT-002760,High,connectivity,2026-05-20,Fari,North America,United States,3.95,True,Wednesday,0,2
2761,29.4103,TKT-002761,Medium,mechanical,2024-12-21,Aido Humanoid,APAC,Australia,23.44,True,Saturday,1,1
2762,5.6543,TKT-002762,High,connectivity,2026-02-03,Fari,North America,United States,22.62,True,Tuesday,0,1
2763,5.8719,TKT-002763,High,software,2024-08-25,Aido Humanoid,North America,United States,28.04,True,Sunday,0,1
2764,40.6273,TKT-002764,Critical,battery,2025-08-06,Aido Rover,Europe,United Kingdom,10.48,True,Wednesday,1,0
2765,29.0408,TKT-002765,High,battery,2025-05-06,Aido Humanoid,APAC,Japan,10.81,True,Tuesday,1,0
2766,82.5331,TKT-002766,High,battery,2024-06-10,Sentinel Prime AI,North America,United States,23.44,True,Monday,1,1
2767,2.7493999999999996,TKT-002767,Medium,connectivity,2025-05-06,Aido Humanoid,Europe,United Kingdom,48.89,True,Tuesday,0,0
2768,27.009,TKT-002768,Low,mechanical,2024-11-09,Sentinel Prime AI,Europe,United Kingdom,97.03,True,Saturday,1,0
2769,17.276699999999998,TKT-002769,Medium,mechanical,2024-06-19,Fari,North America,United States,32.21,True,Wednesday,1,3
2770,3.9738,TKT-002770,Medium,software,2025-03-25,Aido Rover,North America,United States,31.44,True,Tuesday,0,0
2771,3.5407,TKT-002771,Medium,connectivity,2024-08-11,Sentinel Prime AI,North America,United States,52.41,True,Sunday,0,2
2772,32.3442,TKT-002772,Low,battery,2025-12-23,Sentinel Prime AI,North America,United States,33.04,True,Tuesday,1,1
2773,25.1176,TKT-002773,Critical,navigation,2026-05-17,Aido Humanoid,APAC,Australia,14.86,True,Sunday,1,1
2774,5.7089,TKT-002774,High,connectivity,2025-03-15,Aido Rover,North America,United States,32.57,True,Saturday,0,3
2775,15.1655,TKT-002775,Medium,mechanical,2026-03-14,Sentinel Prime AI,Europe,Germany,24.09,True,Saturday,0,0
2776,43.4362,TKT-002776,Medium,navigation,2025-02-03,Senpai,Europe,United Kingdom,54.3,True,Monday,1,3
2777,6.8932,TKT-002777,High,software,2026-03-29,Fari,Europe,United Kingdom,7.73,True,Sunday,0,0
2778,541.9019,TKT-002778,High,navigation,2024-06-14,Sentinel Prime AI,APAC,Japan,,False,Friday,1,0
2779,12.6961,TKT-002779,Medium,connectivity,2025-03-06,Fari,Europe,United Kingdom,21.99,True,Thursday,0,0
2780,8.7445,TKT-002780,Low,connectivity,2024-09-05,Aido Rover,Europe,Germany,29.87,True,Thursday,0,1
2781,26.3951,TKT-002781,High,mechanical,2025-04-23,Fari,Europe,Germany,,False,Wednesday,1,0
2782,24.0337,TKT-002782,Low,connectivity,2025-12-29,Aido Humanoid,Europe,United Kingdom,43.03,True,Monday,0,0
2783,122.8908,TKT-002783,Medium,battery,2025-12-01,Fari,APAC,Japan,20.77,True,Monday,1,0
2784,9.483799999999999,TKT-002784,Medium,software,2025-08-05,Aido Humanoid,Europe,United Kingdom,33.28,True,Tuesday,0,1
2785,7.708,TKT-002785,Low,navigation,2024-09-29,Aido Rover,North America,United States,102.07,True,Sunday,0,0
2786,1.7881,TKT-002786,Critical,connectivity,2025-09-16,Fari,North America,United States,,False,Tuesday,0,0
2787,3.5911999999999997,TKT-002787,High,battery,2025-07-31,Senpai,APAC,Australia,30.16,True,Thursday,0,0
2788,9.302200000000001,TKT-002788,Medium,mechanical,2026-05-18,Aido Rover,North America,United States,26.38,True,Monday,0,0
2789,4.2562999999999995,TKT-002789,Medium,battery,2025-02-05,Sentinel Prime AI,North America,United States,39.9,True,Wednesday,0,0
2790,27.3911,TKT-002790,Medium,mechanical,2024-11-21,Aido Humanoid,North America,United States,40.64,True,Thursday,1,0
2791,5.901999999999999,TKT-002791,Low,battery,2025-12-26,Aido Rover,North America,United States,22.27,True,Friday,0,0
2792,9.1729,TKT-002792,Critical,battery,2025-07-05,Fari,Europe,Germany,11.81,True,Saturday,0,1
2793,22.9109,TKT-002793,Low,mechanical,2026-05-19,Sentinel Prime AI,APAC,Japan,89.69,True,Tuesday,0,0
2794,6.4045,TKT-002794,Low,mechanical,2024-06-24,Fari,APAC,Japan,175.96,True,Monday,0,0
2795,26.9181,TKT-002795,High,battery,2026-02-03,Aido Rover,Europe,Germany,19.2,True,Tuesday,1,0
2796,6.1541999999999994,TKT-002796,Low,connectivity,2026-01-27,Senpai,APAC,Japan,127.11,True,Tuesday,0,1
2797,115.2507,TKT-002797,Low,battery,2024-08-23,Fari,APAC,Australia,114.94,True,Friday,1,0
2798,4.0732,TKT-002798,Medium,connectivity,2024-11-09,Senpai,APAC,Japan,29.0,True,Saturday,0,1
2799,25.3656,TKT-002799,Low,mechanical,2025-10-19,Aido Rover,North America,United States,159.96,True,Sunday,1,0
2800,75.4125,TKT-002800,Low,battery,2025-03-12,Senpai,North America,Canada,45.38,True,Wednesday,1,0
2801,5.4539,TKT-002801,Low,software,2025-03-03,Fari,Europe,Germany,64.97,True,Monday,0,0
2802,34.87,TKT-002802,Low,mechanical,2025-04-19,Aido Humanoid,North America,Canada,64.7,True,Saturday,1,1
2803,5.8855,TKT-002803,Low,software,2025-05-03,Sentinel Prime AI,APAC,Australia,66.2,True,Saturday,0,3
2804,30.818499999999997,TKT-002804,Medium,battery,2025-04-02,Sentinel Prime AI,Europe,United Kingdom,64.55,True,Wednesday,1,1
2805,4.0987,TKT-002805,High,connectivity,2025-11-22,Aido Rover,Europe,United Kingdom,3.61,True,Saturday,0,0
2806,3.5921,TKT-002806,High,connectivity,2024-10-03,Senpai,Europe,United Kingdom,14.0,True,Thursday,0,0
2807,3.6912000000000003,TKT-002807,High,connectivity,2024-12-27,Aido Humanoid,North America,Canada,31.42,True,Friday,0,3
2808,3.7721999999999998,TKT-002808,Medium,navigation,2024-09-24,Aido Humanoid,APAC,Japan,31.88,True,Tuesday,0,0
2809,45.259100000000004,TKT-002809,Medium,navigation,2024-06-08,Sentinel Prime AI,North America,Canada,60.77,True,Saturday,1,1
2810,7.796,TKT-002810,Medium,navigation,2025-02-17,Aido Rover,North America,United States,31.71,True,Monday,0,2
2811,2.8768000000000002,TKT-002811,Critical,connectivity,2025-10-19,Sentinel Prime AI,Europe,Germany,4.66,True,Sunday,0,1
2812,6.391500000000001,TKT-002812,High,software,2026-05-13,Aido Rover,North America,United States,,False,Wednesday,0,2
2813,12.414299999999999,TKT-002813,Low,navigation,2026-04-22,Sentinel Prime AI,Europe,Germany,1.76,True,Wednesday,0,1
2814,1.6375,TKT-002814,Medium,connectivity,2025-05-25,Fari,North America,United States,56.86,True,Sunday,0,0
2815,3.7276,TKT-002815,Medium,software,2026-03-11,Aido Rover,Europe,Germany,39.36,True,Wednesday,0,0
2816,4.2764,TKT-002816,Medium,navigation,2024-06-04,Aido Rover,APAC,Australia,,False,Tuesday,0,0
2817,7.5277,TKT-002817,Medium,navigation,2024-10-13,Aido Humanoid,North America,Canada,64.49,True,Sunday,0,0
2818,4.7171,TKT-002818,Low,navigation,2025-01-01,Aido Humanoid,APAC,Australia,140.77,True,Wednesday,0,1
2819,1.8108,TKT-002819,Medium,software,2024-09-08,Fari,Europe,Germany,29.55,True,Sunday,0,0
2820,4.3558,TKT-002820,Medium,connectivity,2025-08-30,Fari,North America,Canada,53.34,True,Saturday,0,0
2821,37.566399999999994,TKT-002821,Low,battery,2025-02-25,Aido Humanoid,North America,United States,131.89,True,Tuesday,1,2
2822,5.274100000000001,TKT-002822,Low,navigation,2025-10-18,Fari,Europe,Germany,122.17,True,Saturday,0,0
2823,79.58279999999999,TKT-002823,Low,navigation,2024-06-27,Fari,APAC,Australia,110.67,True,Thursday,1,0
2824,4.562799999999999,TKT-002824,Low,navigation,2025-07-08,Fari,North America,Canada,93.52,True,Tuesday,0,0
2825,11.151200000000001,TKT-002825,Medium,battery,2025-10-05,Fari,Europe,United Kingdom,12.59,True,Sunday,0,0
2826,129.2184,TKT-002826,Medium,battery,2025-08-07,Aido Rover,Europe,United Kingdom,79.43,True,Thursday,1,0
2827,11.101299999999998,TKT-002827,Low,navigation,2025-12-19,Sentinel Prime AI,Europe,Germany,36.12,True,Friday,0,1
2828,20.6939,TKT-002828,Medium,navigation,2026-04-28,Aido Humanoid,Europe,Germany,48.45,True,Tuesday,1,0
2829,17.966,TKT-002829,Medium,navigation,2024-08-18,Fari,North America,United States,38.89,True,Sunday,0,0
2830,25.4791,TKT-002830,Low,connectivity,2026-05-07,Aido Rover,APAC,Australia,117.17,True,Thursday,1,0
2831,157.3224,TKT-002831,Low,navigation,2025-07-31,Fari,Europe,Germany,,False,Thursday,1,0
2832,4.8969000000000005,TKT-002832,Low,navigation,2024-08-17,Sentinel Prime AI,APAC,Japan,97.91,True,Saturday,0,0
2833,35.4576,TKT-002833,High,battery,2025-01-31,Sentinel Prime AI,North America,United States,13.46,True,Friday,1,0
2834,56.7841,TKT-002834,High,mechanical,2026-04-30,Senpai,APAC,Australia,22.99,True,Thursday,1,0
2835,5.760299999999999,TKT-002835,Low,navigation,2024-08-03,Fari,North America,Canada,36.53,True,Saturday,0,0
2836,36.448100000000004,TKT-002836,Low,mechanical,2025-05-06,Senpai,North America,United States,65.4,True,Tuesday,1,0
2837,21.1051,TKT-002837,Low,navigation,2026-05-03,Aido Humanoid,North America,Canada,79.95,True,Sunday,0,2
2838,3.9737,TKT-002838,Medium,navigation,2025-10-07,Aido Humanoid,North America,United States,31.25,True,Tuesday,0,0
2839,19.6407,TKT-002839,High,battery,2025-09-27,Sentinel Prime AI,North America,United States,,False,Saturday,1,1
2840,9.0487,TKT-002840,Low,navigation,2024-11-27,Sentinel Prime AI,Europe,Germany,128.17,True,Wednesday,0,0
2841,35.0071,TKT-002841,Medium,navigation,2025-04-07,Fari,Europe,Germany,55.85,True,Monday,1,0
2842,6.062,TKT-002842,Low,battery,2024-11-26,Aido Humanoid,North America,Canada,52.71,True,Tuesday,0,0
2843,11.7051,TKT-002843,High,battery,2026-05-12,Aido Humanoid,APAC,Australia,24.96,True,Tuesday,0,2
2844,21.4342,TKT-002844,Medium,mechanical,2026-04-29,Aido Rover,North America,Canada,27.32,True,Wednesday,1,0
2845,9.9968,TKT-002845,High,navigation,2024-10-10,Senpai,Europe,United Kingdom,15.4,True,Thursday,0,0
2846,58.934799999999996,TKT-002846,Medium,battery,2025-04-02,Fari,North America,United States,,False,Wednesday,1,2
2847,277.9335,TKT-002847,High,mechanical,2026-02-22,Senpai,APAC,Japan,16.07,True,Sunday,1,1
2848,3.2214,TKT-002848,High,battery,2025-03-30,Aido Humanoid,North America,United States,40.18,True,Sunday,0,1
2849,4.7135,TKT-002849,Medium,navigation,2025-09-20,Sentinel Prime AI,APAC,Australia,53.47,True,Saturday,0,1
2850,10.2888,TKT-002850,Medium,software,2024-10-14,Senpai,Europe,Germany,36.12,True,Monday,0,0
2851,66.37389999999999,TKT-002851,Medium,navigation,2025-08-27,Fari,North America,United States,77.52,True,Wednesday,1,0
2852,93.19749999999999,TKT-002852,Medium,battery,2025-06-23,Fari,Europe,Germany,60.61,True,Monday,1,0
2853,3.0049,TKT-002853,High,navigation,2024-10-08,Senpai,APAC,Australia,34.46,True,Tuesday,0,0
2854,13.9063,TKT-002854,High,software,2026-05-09,Aido Rover,North America,United States,34.29,True,Saturday,1,2
2855,7.1579,TKT-002855,Medium,software,2024-09-17,Senpai,Europe,Germany,68.73,True,Tuesday,0,1
2856,48.2577,TKT-002856,Low,battery,2024-12-18,Aido Rover,North America,Canada,145.52,True,Wednesday,1,0
2857,5.8414,TKT-002857,Low,connectivity,2025-04-17,Aido Rover,Europe,Germany,70.65,True,Thursday,0,0
2858,3.5713,TKT-002858,High,connectivity,2024-06-28,Aido Rover,Europe,United Kingdom,30.74,True,Friday,0,0
2859,9.0445,TKT-002859,Medium,connectivity,2025-07-01,Aido Rover,North America,United States,,False,Tuesday,0,3
2860,3.7493999999999996,TKT-002860,Medium,connectivity,2026-03-09,Aido Rover,North America,United States,,False,Monday,0,1
2861,7.1587,TKT-002861,Medium,connectivity,2026-03-23,Aido Humanoid,North America,United States,33.94,True,Monday,0,2
2862,49.3831,TKT-002862,Critical,navigation,2026-03-15,Aido Humanoid,APAC,Australia,6.14,True,Sunday,1,0
2863,50.9047,TKT-002863,Medium,software,2025-04-22,Aido Humanoid,Europe,Germany,17.56,True,Tuesday,1,1
2864,31.5619,TKT-002864,High,mechanical,2025-03-21,Sentinel Prime AI,North America,Canada,,False,Friday,1,0
2865,5.6168,TKT-002865,Low,software,2025-04-17,Senpai,North America,United States,94.18,True,Thursday,0,0
2866,4.6061,TKT-002866,Medium,navigation,2025-09-26,Aido Rover,North America,United States,50.72,True,Friday,0,0
2867,9.3675,TKT-002867,Medium,connectivity,2024-06-03,Sentinel Prime AI,North America,Canada,23.16,True,Monday,0,0
2868,3.9560000000000004,TKT-002868,Medium,navigation,2024-08-24,Aido Humanoid,Europe,United Kingdom,61.76,True,Saturday,0,0
