ticket_key,opened_date_key,closed_date_key,product_key,customer_key,geography_key,ticket_id,severity,category,resolution_hours,is_resolved,csat_score
2636,20250101,20250102,1,531,8,TKT-002636,Medium,software,47.1,True,5
2637,20250819,20250821,3,197,7,TKT-002637,Medium,battery,52.89,True,4
2638,20250922,20250924,1,686,13,TKT-002638,Medium,software,64.32,True,4
2639,20260201,20260202,2,705,12,TKT-002639,Medium,connectivity,39.62,True,5
2640,20250103,20250103,2,541,1,TKT-002640,Critical,software,12.15,True,3
2641,20240621,20240622,4,505,5,TKT-002641,Low,software,41.95,True,5
2642,20251216,20251217,4,438,11,TKT-002642,Medium,software,35.62,True,5
2643,20250203,20250209,4,172,7,TKT-002643,Low,battery,148.77,True,3
2644,20250504,,2,626,6,TKT-002644,Medium,connectivity,,False,
2645,20240706,20240712,5,604,10,TKT-002645,Low,connectivity,158.54,True,2
2646,20241029,20241103,3,372,9,TKT-002646,Low,navigation,143.42,True,2
2647,20250203,20250204,5,547,4,TKT-002647,Medium,battery,40.12,True,5
2648,20250128,,1,799,5,TKT-002648,Medium,connectivity,,False,
2649,20251202,,3,44,8,TKT-002649,High,battery,,False,
2650,20260301,20260303,1,627,13,TKT-002650,Medium,navigation,70.84,True,5
2651,20251117,20251117,2,445,14,TKT-002651,Critical,software,9.98,True,4
2652,20260429,20260430,2,253,10,TKT-002652,Medium,connectivity,42.94,True,4
2653,20250612,20250612,5,23,9,TKT-002653,High,connectivity,11.64,True,5
2654,20250827,20250829,2,417,8,TKT-002654,Medium,software,54.26,True,5
2655,20260421,,4,639,3,TKT-002655,Low,battery,,False,
2656,20250116,20250116,4,968,11,TKT-002656,High,battery,7.59,True,2
2657,20260208,20260209,5,631,12,TKT-002657,Medium,navigation,31.02,True,5
2658,20240830,20240830,1,421,4,TKT-002658,Critical,software,5.52,True,4
2659,20251111,20251111,4,583,4,TKT-002659,High,connectivity,23.95,True,4
2660,20251008,20251009,1,466,10,TKT-002660,Medium,connectivity,24.25,True,5
2661,20240610,20240619,2,735,3,TKT-002661,Low,software,236.9,True,4
2662,20250625,20250627,3,563,13,TKT-002662,Low,navigation,54.21,True,5
2663,20250317,,4,135,5,TKT-002663,Medium,software,,False,
2664,20260428,20260502,3,498,13,TKT-002664,Low,mechanical,103.38,True,4
2665,20241021,20241023,3,732,3,TKT-002665,Medium,navigation,67.37,True,2
2666,20250726,20250726,5,390,11,TKT-002666,Critical,navigation,2.07,True,5
2667,20260320,,2,387,2,TKT-002667,Medium,navigation,,False,
2668,20260221,20260222,2,547,4,TKT-002668,High,software,29.14,True,3
2669,20250315,20250323,3,84,3,TKT-002669,Low,navigation,212.69,True,5
2670,20240610,20240611,2,287,13,TKT-002670,Medium,connectivity,31.81,True,5
2671,20241021,20241023,5,60,4,TKT-002671,Medium,software,59.08,True,4
2672,20241225,20241228,3,717,3,TKT-002672,Medium,navigation,77.39,True,3
2673,20250127,20250127,2,672,10,TKT-002673,High,software,20.93,True,4
2674,20260314,20260315,4,127,8,TKT-002674,High,navigation,24.3,True,3
2675,20240910,20240912,2,204,13,TKT-002675,Medium,battery,66.98,True,5
2676,20251108,20251109,3,432,12,TKT-002676,Medium,battery,41.31,True,4
2677,20241225,20241226,1,811,13,TKT-002677,Medium,software,41.61,True,3
2678,20240606,20240609,4,805,8,TKT-002678,Medium,mechanical,82.15,True,4
2679,20241018,20241023,4,434,14,TKT-002679,Low,mechanical,140.92,True,4
2680,20241006,20241007,1,356,6,TKT-002680,High,battery,36.1,True,4
2681,20250306,20250309,4,496,13,TKT-002681,Medium,navigation,80.4,True,4
2682,20250823,,5,22,6,TKT-002682,Low,battery,,False,
2683,20241009,,3,17,7,TKT-002683,Medium,mechanical,,False,
2684,20241006,20241006,5,467,14,TKT-002684,High,software,16.77,True,4
2685,20260419,20260420,2,651,12,TKT-002685,Medium,navigation,41.5,True,4
2686,20260225,20260301,4,287,13,TKT-002686,Low,software,117.87,True,5
2687,20250717,20250717,4,408,1,TKT-002687,High,software,7.97,True,4
2688,20240726,20240728,5,29,8,TKT-002688,Medium,mechanical,61.62,True,5
2689,20240927,20240927,3,922,4,TKT-002689,High,connectivity,10.9,True,5
2690,20240723,20240723,1,185,1,TKT-002690,High,software,12.13,True,3
2691,20241022,20241022,2,365,9,TKT-002691,High,battery,22.05,True,4
2692,20260218,20260219,4,689,1,TKT-002692,Medium,navigation,41.31,True,4
2693,20251031,20251101,4,214,6,TKT-002693,High,mechanical,24.94,True,1
2694,20250527,20250530,1,926,12,TKT-002694,Medium,connectivity,72.94,True,4
2695,20250821,20250823,3,522,9,TKT-002695,Medium,connectivity,58.88,True,5
2696,20260308,20260310,3,755,9,TKT-002696,Medium,mechanical,52.4,True,4
2697,20240920,20240923,3,907,13,TKT-002697,Low,software,95.82,True,5
2698,20251216,20251217,4,435,8,TKT-002698,Medium,mechanical,47.92,True,4
2699,20251218,20251221,4,535,14,TKT-002699,Medium,navigation,77.35,True,4
2700,20241220,20241221,3,81,11,TKT-002700,Medium,navigation,45.73,True,4
2701,20240922,,3,872,8,TKT-002701,Critical,connectivity,,False,
2702,20240706,20240706,2,118,14,TKT-002702,Medium,mechanical,11.52,True,5
2703,20260504,20260505,1,54,11,TKT-002703,Medium,navigation,31.98,True,3
2704,20250409,20250411,4,923,1,TKT-002704,Medium,battery,56.85,True,5
2705,20240613,20240614,2,804,2,TKT-002705,Low,connectivity,41.76,True,4
2706,20250523,20250523,5,386,9,TKT-002706,High,connectivity,22.74,True,5
2707,20241215,20241217,4,794,12,TKT-002707,Medium,software,59.0,True,4
2708,20260331,20260407,1,64,1,TKT-002708,Low,connectivity,178.8,True,3
2709,20250808,20250809,3,266,5,TKT-002709,Medium,connectivity,32.49,True,3
2710,20250623,20250627,4,585,7,TKT-002710,Low,navigation,96.57,True,3
2711,20240915,20240921,2,429,13,TKT-002711,Low,software,160.52,True,5
2712,20240819,20240819,2,407,4,TKT-002712,High,navigation,7.2,True,2
2713,20250910,20250911,2,196,3,TKT-002713,Medium,battery,37.53,True,5
2714,20240926,20240926,5,232,14,TKT-002714,High,connectivity,12.65,True,4
2715,20250520,20250521,4,28,12,TKT-002715,High,navigation,25.53,True,5
2716,20240902,20240903,2,378,8,TKT-002716,Medium,mechanical,46.52,True,5
2717,20250708,20250710,4,611,9,TKT-002717,Low,mechanical,57.01,True,4
2718,20250625,20250625,2,746,3,TKT-002718,Critical,connectivity,5.0,True,3
2719,20260124,20260126,3,978,3,TKT-002719,Medium,navigation,67.03,True,4
2720,20250610,20250615,4,420,11,TKT-002720,Low,battery,134.26,True,4
2721,20250223,20250223,3,271,5,TKT-002721,High,navigation,22.42,True,4
2722,20250320,20250320,3,199,4,TKT-002722,High,mechanical,6.93,True,4
2723,20250924,20250924,5,678,3,TKT-002723,High,connectivity,10.39,True,4
2724,20241219,,1,850,10,TKT-002724,Medium,navigation,,False,
2725,20240710,20240711,2,632,13,TKT-002725,Low,battery,25.25,True,2
2726,20240920,20240925,2,240,2,TKT-002726,Low,software,123.64,True,5
2727,20250901,,3,348,3,TKT-002727,Low,software,,False,
2728,20251010,20251010,1,788,11,TKT-002728,High,connectivity,19.35,True,4
2729,20250430,20250501,5,570,3,TKT-002729,Medium,software,30.45,True,4
2730,20250914,20250915,3,111,2,TKT-002730,Medium,battery,29.27,True,3
2731,20251208,20251208,3,887,4,TKT-002731,Critical,connectivity,2.61,True,1
2732,20251104,20251105,4,379,9,TKT-002732,High,battery,25.05,True,3
2733,20241207,20241207,4,481,1,TKT-002733,Medium,connectivity,20.96,True,5
2734,20250724,20250729,3,458,7,TKT-002734,Low,navigation,133.19,True,2
2735,20260429,20260430,3,753,1,TKT-002735,Medium,navigation,27.27,True,4
2736,20250824,,1,465,9,TKT-002736,Low,mechanical,,False,
2737,20260331,,1,458,7,TKT-002737,High,mechanical,,False,
2738,20250709,20250709,1,112,11,TKT-002738,High,navigation,16.94,True,4
2739,20250312,20250312,2,156,10,TKT-002739,Critical,navigation,5.15,True,3
2740,20260225,20260225,1,230,6,TKT-002740,High,navigation,17.19,True,4
2741,20251211,20251215,3,452,10,TKT-002741,Low,software,113.88,True,4
2742,20250913,20250914,1,274,3,TKT-002742,Medium,software,31.66,True,2
2743,20250311,20250313,1,76,1,TKT-002743,Medium,navigation,53.28,True,1
2744,20240606,20240608,2,352,13,TKT-002744,Medium,software,58.33,True,3
2745,20250401,20250401,2,973,13,TKT-002745,High,navigation,3.95,True,4
2746,20241227,20241230,2,151,5,TKT-002746,Medium,mechanical,78.38,True,2
2747,20260530,20260531,2,781,1,TKT-002747,Low,connectivity,57.27,True,2
2748,20251031,20251101,5,647,2,TKT-002748,Medium,software,43.93,True,4
2749,20241025,20241028,5,152,5,TKT-002749,Medium,software,81.74,True,2
2750,20260512,20260512,2,580,2,TKT-002750,High,navigation,20.09,True,4
2751,20250309,20250313,4,622,14,TKT-002751,Low,navigation,97.36,True,2
2752,20250819,,2,466,10,TKT-002752,High,battery,,False,
2753,20240928,20240928,5,217,12,TKT-002753,Low,software,11.52,True,1
2754,20240601,,3,413,8,TKT-002754,Medium,connectivity,,False,
2755,20241105,20241105,1,974,9,TKT-002755,High,navigation,23.28,True,3
2756,20260118,20260121,2,965,2,TKT-002756,Medium,battery,77.19,True,4
2757,20251014,20251014,3,454,7,TKT-002757,Critical,connectivity,8.58,True,4
2758,20250917,20250919,2,329,5,TKT-002758,Medium,connectivity,49.4,True,4
2759,20240803,20240803,3,889,12,TKT-002759,Critical,navigation,4.19,True,1
2760,20260520,20260520,1,597,2,TKT-002760,High,connectivity,3.95,True,4
2761,20241221,20241221,5,619,14,TKT-002761,Medium,mechanical,23.44,True,3
2762,20260203,20260203,1,76,1,TKT-002762,High,connectivity,22.62,True,5
2763,20240825,20240826,5,564,3,TKT-002763,High,software,28.04,True,4
2764,20250806,20250806,4,773,8,TKT-002764,Critical,battery,10.48,True,5
2765,20250506,20250506,5,479,11,TKT-002765,High,battery,10.81,True,4
2766,20240610,20240610,3,923,1,TKT-002766,High,battery,23.44,True,5
2767,20250506,20250508,5,347,8,TKT-002767,Medium,connectivity,48.89,True,3
2768,20241109,20241113,3,702,8,TKT-002768,Low,mechanical,97.03,True,3
2769,20240619,20240620,1,958,3,TKT-002769,Medium,mechanical,32.21,True,5
2770,20250325,20250326,4,734,4,TKT-002770,Medium,software,31.44,True,5
2771,20240811,20240813,3,314,1,TKT-002771,Medium,connectivity,52.41,True,5
2772,20251223,20251224,3,182,2,TKT-002772,Low,battery,33.04,True,4
2773,20260517,20260517,5,178,13,TKT-002773,Critical,navigation,14.86,True,5
2774,20250315,20250316,4,258,3,TKT-002774,High,connectivity,32.57,True,5
2775,20260314,20260315,3,617,9,TKT-002775,Medium,mechanical,24.09,True,1
2776,20250203,20250205,2,579,8,TKT-002776,Medium,navigation,54.3,True,3
2777,20260329,20260329,1,377,8,TKT-002777,High,software,7.73,True,5
2778,20240614,,3,96,12,TKT-002778,High,navigation,,False,
2779,20250306,20250306,1,767,7,TKT-002779,Medium,connectivity,21.99,True,4
2780,20240905,20240906,4,389,9,TKT-002780,Low,connectivity,29.87,True,4
2781,20250423,,1,211,9,TKT-002781,High,mechanical,,False,
2782,20251229,20251230,5,826,8,TKT-002782,Low,connectivity,43.03,True,2
2783,20251201,20251201,1,410,11,TKT-002783,Medium,battery,20.77,True,4
2784,20250805,20250806,5,659,8,TKT-002784,Medium,software,33.28,True,2
2785,20240929,20241003,4,14,3,TKT-002785,Low,navigation,102.07,True,4
2786,20250916,,1,404,2,TKT-002786,Critical,connectivity,,False,
2787,20250731,20250801,2,815,14,TKT-002787,High,battery,30.16,True,4
2788,20260518,20260519,4,665,4,TKT-002788,Medium,mechanical,26.38,True,4
2789,20250205,20250206,3,946,2,TKT-002789,Medium,battery,39.9,True,4
2790,20241121,20241122,5,196,3,TKT-002790,Medium,mechanical,40.64,True,5
2791,20251226,20251226,4,991,1,TKT-002791,Low,battery,22.27,True,3
2792,20250705,20250705,1,8,10,TKT-002792,Critical,battery,11.81,True,5
2793,20260519,20260522,3,621,11,TKT-002793,Low,mechanical,89.69,True,4
2794,20240624,20240701,1,431,11,TKT-002794,Low,mechanical,175.96,True,5
2795,20260203,20260203,4,633,9,TKT-002795,High,battery,19.2,True,4
2796,20260127,20260201,2,115,11,TKT-002796,Low,connectivity,127.11,True,4
2797,20240823,20240827,1,575,14,TKT-002797,Low,battery,114.94,True,3
2798,20241109,20241110,2,932,12,TKT-002798,Medium,connectivity,29.0,True,3
2799,20251019,20251025,4,311,1,TKT-002799,Low,mechanical,159.96,True,3
2800,20250312,20250313,2,881,5,TKT-002800,Low,battery,45.38,True,3
2801,20250303,20250305,1,663,9,TKT-002801,Low,software,64.97,True,4
2802,20250419,20250421,5,152,5,TKT-002802,Low,mechanical,64.7,True,5
2803,20250503,20250505,3,331,14,TKT-002803,Low,software,66.2,True,5
2804,20250402,20250404,3,183,8,TKT-002804,Medium,battery,64.55,True,4
2805,20251122,20251122,4,914,8,TKT-002805,High,connectivity,3.61,True,5
2806,20241003,20241003,2,340,7,TKT-002806,High,connectivity,14.0,True,4
2807,20241227,20241228,5,799,5,TKT-002807,High,connectivity,31.42,True,4
2808,20240924,20240925,5,307,11,TKT-002808,Medium,navigation,31.88,True,4
2809,20240608,20240610,3,995,5,TKT-002809,Medium,navigation,60.77,True,4
2810,20250217,20250218,4,171,3,TKT-002810,Medium,navigation,31.71,True,4
2811,20251019,20251019,3,55,10,TKT-002811,Critical,connectivity,4.66,True,4
2812,20260513,,4,209,2,TKT-002812,High,software,,False,
2813,20260422,20260422,3,617,9,TKT-002813,Low,navigation,1.76,True,5
2814,20250525,20250527,1,824,1,TKT-002814,Medium,connectivity,56.86,True,3
2815,20260311,20260312,4,193,10,TKT-002815,Medium,software,39.36,True,4
2816,20240604,,4,874,13,TKT-002816,Medium,navigation,,False,
2817,20241013,20241015,5,626,6,TKT-002817,Medium,navigation,64.49,True,5
2818,20250101,20250106,5,679,13,TKT-002818,Low,navigation,140.77,True,5
2819,20240908,20240909,1,611,9,TKT-002819,Medium,software,29.55,True,3
2820,20250830,20250901,1,821,6,TKT-002820,Medium,connectivity,53.34,True,2
2821,20250225,20250302,5,171,3,TKT-002821,Low,battery,131.89,True,4
2822,20251018,20251023,1,999,10,TKT-002822,Low,navigation,122.17,True,5
2823,20240627,20240701,1,874,13,TKT-002823,Low,navigation,110.67,True,4
2824,20250708,20250711,1,22,6,TKT-002824,Low,navigation,93.52,True,4
2825,20251005,20251005,1,579,8,TKT-002825,Medium,battery,12.59,True,4
2826,20250807,20250810,4,202,8,TKT-002826,Medium,battery,79.43,True,3
2827,20251219,20251220,3,518,10,TKT-002827,Low,navigation,36.12,True,5
2828,20260428,20260430,5,206,9,TKT-002828,Medium,navigation,48.45,True,5
2829,20240818,20240819,1,196,3,TKT-002829,Medium,navigation,38.89,True,5
2830,20260507,20260511,4,204,13,TKT-002830,Low,connectivity,117.17,True,5
2831,20250731,,1,957,9,TKT-002831,Low,navigation,,False,
2832,20240817,20240821,3,549,11,TKT-002832,Low,navigation,97.91,True,2
2833,20250131,20250131,3,564,3,TKT-002833,High,battery,13.46,True,2
2834,20260430,20260430,2,93,13,TKT-002834,High,mechanical,22.99,True,5
2835,20240803,20240804,1,260,6,TKT-002835,Low,navigation,36.53,True,5
2836,20250506,20250508,2,764,1,TKT-002836,Low,mechanical,65.4,True,5
2837,20260503,20260506,5,73,6,TKT-002837,Low,navigation,79.95,True,3
2838,20251007,20251008,5,885,2,TKT-002838,Medium,navigation,31.25,True,4
2839,20250927,,3,715,4,TKT-002839,High,battery,,False,
2840,20241127,20241202,3,540,9,TKT-002840,Low,navigation,128.17,True,5
2841,20250407,20250409,1,601,9,TKT-002841,Medium,navigation,55.85,True,5
2842,20241126,20241128,5,362,5,TKT-002842,Low,battery,52.71,True,4
2843,20260512,20260513,5,5,13,TKT-002843,High,battery,24.96,True,4
2844,20260429,20260430,4,189,6,TKT-002844,Medium,mechanical,27.32,True,2
2845,20241010,20241010,2,476,7,TKT-002845,High,navigation,15.4,True,4
2846,20250402,,1,888,1,TKT-002846,Medium,battery,,False,
2847,20260222,20260222,2,367,12,TKT-002847,High,mechanical,16.07,True,5
2848,20250330,20250331,5,776,2,TKT-002848,High,battery,40.18,True,4
2849,20250920,20250922,3,241,13,TKT-002849,Medium,navigation,53.47,True,5
2850,20241014,20241015,2,299,9,TKT-002850,Medium,software,36.12,True,3
2851,20250827,20250830,1,842,1,TKT-002851,Medium,navigation,77.52,True,4
2852,20250623,20250625,1,952,10,TKT-002852,Medium,battery,60.61,True,4
2853,20241008,20241009,2,731,13,TKT-002853,High,navigation,34.46,True,4
2854,20260509,20260510,4,513,3,TKT-002854,High,software,34.29,True,4
2855,20240917,20240919,2,508,9,TKT-002855,Medium,software,68.73,True,5
2856,20241218,20241224,4,48,5,TKT-002856,Low,battery,145.52,True,4
2857,20250417,20250419,4,796,9,TKT-002857,Low,connectivity,70.65,True,3
2858,20240628,20240629,4,745,7,TKT-002858,High,connectivity,30.74,True,3
2859,20250701,,4,832,3,TKT-002859,Medium,connectivity,,False,
2860,20260309,,4,319,3,TKT-002860,Medium,connectivity,,False,
2861,20260323,20260324,5,641,2,TKT-002861,Medium,connectivity,33.94,True,4
2862,20260315,20260315,5,791,13,TKT-002862,Critical,navigation,6.14,True,3
2863,20250422,20250422,5,426,10,TKT-002863,Medium,software,17.56,True,4
2864,20250321,,3,135,5,TKT-002864,High,mechanical,,False,
2865,20250417,20250420,2,924,4,TKT-002865,Low,software,94.18,True,4
2866,20250926,20250928,4,130,4,TKT-002866,Medium,navigation,50.72,True,4
2867,20240603,20240603,3,526,6,TKT-002867,Medium,connectivity,23.16,True,4
2868,20240824,20240826,5,265,8,TKT-002868,Medium,navigation,61.76,True,3
2869,20250328,20250328,1,282,7,TKT-002869,High,mechanical,22.63,True,3
2870,20260421,20260421,5,768,1,TKT-002870,High,mechanical,9.53,True,4
2871,20240618,20240618,4,959,3,TKT-002871,High,navigation,23.17,True,5
2872,20250405,,2,476,7,TKT-002872,Medium,navigation,,False,
2873,20250414,20250421,5,707,4,TKT-002873,Low,connectivity,170.1,True,4
2874,20241013,20241013,2,209,2,TKT-002874,Critical,navigation,7.76,True,4
2875,20241117,,4,102,10,TKT-002875,High,battery,,False,
2876,20250209,,2,742,4,TKT-002876,Medium,software,,False,
2877,20251016,20251016,5,582,7,TKT-002877,High,connectivity,22.93,True,4
2878,20250520,20250524,4,55,10,TKT-002878,Low,navigation,116.79,True,5
2879,20250228,20250302,5,682,5,TKT-002879,Medium,battery,68.4,True,4
2880,20260224,20260226,4,963,14,TKT-002880,Medium,mechanical,53.05,True,5
2881,20250107,20250108,2,277,12,TKT-002881,High,software,27.44,True,2
2882,20260425,20260428,1,639,3,TKT-002882,Low,navigation,79.57,True,5
2883,20251119,20251125,2,339,14,TKT-002883,Low,mechanical,145.19,True,2
2884,20240806,20240809,2,759,3,TKT-002884,Low,navigation,78.02,True,3
2885,20240805,20240808,3,551,11,TKT-002885,Low,mechanical,84.55,True,3
2886,20240830,20240901,4,106,1,TKT-002886,Medium,battery,68.24,True,4
2887,20241222,20241224,3,77,10,TKT-002887,Low,battery,71.69,True,4
2888,20250609,20250610,1,770,3,TKT-002888,Medium,connectivity,41.55,True,1
2889,20250714,20250716,5,268,10,TKT-002889,Medium,navigation,57.67,True,3
2890,20240702,20240702,4,359,7,TKT-002890,Medium,software,22.52,True,5
2891,20250919,20250920,3,792,1,TKT-002891,Medium,navigation,40.84,True,3
2892,20260322,20260325,4,756,5,TKT-002892,Medium,software,72.02,True,5
2893,20251221,20251221,4,229,3,TKT-002893,High,navigation,16.37,True,3
2894,20250618,20250621,1,502,10,TKT-002894,Low,mechanical,89.73,True,5
2895,20250123,20250127,2,839,2,TKT-002895,Medium,battery,103.13,True,5
2896,20250107,20250110,1,355,12,TKT-002896,Low,mechanical,93.84,True,5
2897,20240706,20240707,3,393,1,TKT-002897,High,battery,26.82,True,5
2898,20240917,20240922,3,870,11,TKT-002898,Low,connectivity,139.89,True,4
2899,20260422,,4,281,1,TKT-002899,Medium,navigation,,False,
2900,20250421,20250422,4,530,12,TKT-002900,Medium,software,39.74,True,3
2901,20250617,20250618,5,650,9,TKT-002901,Medium,software,47.57,True,4
2902,20251207,,2,197,7,TKT-002902,High,navigation,,False,
2903,20260531,20260531,4,669,3,TKT-002903,Low,battery,160.51,True,5
2904,20250907,20250908,3,444,14,TKT-002904,Medium,battery,38.49,True,5
2905,20250807,20250810,5,344,8,TKT-002905,Medium,battery,82.33,True,3
2906,20240719,20240722,2,119,8,TKT-002906,Medium,connectivity,91.56,True,4
